,Date,Value,Days
8239,2010-06-09,1233.5,14769
8240,2010-06-10,1217.5,14770
8241,2010-06-11,1220.0,14771
8242,2010-06-14,1223.75,14774
8243,2010-06-15,1225.0,14775
8244,2010-06-16,1234.5,14776
8245,2010-06-17,1245.0,14777
8246,2010-06-18,1256.0,14778
8247,2010-06-21,1254.5,14781
8248,2010-06-22,1236.0,14782
8249,2010-06-23,1226.5,14783
8250,2010-06-24,1236.25,14784
8251,2010-06-25,1254.0,14785
8252,2010-06-28,1261.0,14788
8253,2010-06-29,1234.5,14789
8254,2010-06-30,1244.0,14790
8255,2010-07-01,1234.0,14791
8256,2010-07-02,1201.5,14792
8257,2010-07-05,1208.0,14795
8258,2010-07-06,1195.0,14796
8259,2010-07-07,1193.25,14797
8260,2010-07-08,1193.5,14798
8261,2010-07-09,1208.75,14799
8262,2010-07-12,1205.5,14802
8263,2010-07-13,1216.0,14803
8264,2010-07-14,1207.0,14804
8265,2010-07-15,1208.0,14805
8266,2010-07-16,1189.25,14806
8267,2010-07-19,1181.0,14809
8268,2010-07-20,1183.0,14810
8269,2010-07-21,1191.5,14811
8270,2010-07-22,1199.5,14812
8271,2010-07-23,1190.5,14813
8272,2010-07-26,1183.5,14816
8273,2010-07-27,1168.0,14817
8274,2010-07-28,1157.0,14818
8275,2010-07-29,1162.5,14819
8276,2010-07-30,1169.0,14820
8277,2010-08-02,1188.5,14823
8278,2010-08-03,1187.5,14824
8279,2010-08-04,1199.5,14825
8280,2010-08-05,1192.5,14826
8281,2010-08-06,1207.75,14827
8282,2010-08-09,1203.0,14830
8283,2010-08-10,1192.5,14831
8284,2010-08-11,1205.5,14832
8285,2010-08-12,1213.0,14833
8286,2010-08-13,1214.25,14834
8287,2010-08-16,1223.5,14837
8288,2010-08-17,1226.0,14838
8289,2010-08-18,1218.0,14839
8290,2010-08-19,1233.5,14840
8291,2010-08-20,1223.5,14841
8292,2010-08-23,1226.0,14844
8293,2010-08-24,1222.0,14845
8294,2010-08-25,1237.5,14846
8295,2010-08-26,1237.0,14847
8296,2010-08-27,1235.0,14848
8297,2010-08-30,1235.0,14851
8298,2010-08-31,1246.0,14852
8299,2010-09-01,1246.5,14853
8300,2010-09-02,1248.5,14854
8301,2010-09-03,1240.5,14855
8302,2010-09-06,1249.0,14858
8303,2010-09-07,1256.75,14859
8304,2010-09-08,1255.0,14860
8305,2010-09-09,1255.0,14861
8306,2010-09-10,1246.5,14862
8307,2010-09-13,1243.75,14865
8308,2010-09-14,1265.5,14866
8309,2010-09-15,1267.0,14867
8310,2010-09-16,1272.5,14868
8311,2010-09-17,1274.0,14869
8312,2010-09-20,1279.25,14872
8313,2010-09-21,1275.0,14873
8314,2010-09-22,1293.5,14874
8315,2010-09-23,1290.75,14875
8316,2010-09-24,1297.0,14876
8317,2010-09-27,1297.0,14879
8318,2010-09-28,1294.0,14880
8319,2010-09-29,1307.5,14881
8320,2010-09-30,1307.0,14882
8321,2010-10-01,1316.25,14883
8322,2010-10-04,1313.5,14886
8323,2010-10-05,1330.5,14887
8324,2010-10-06,1346.5,14888
8325,2010-10-07,1345.0,14889
8326,2010-10-08,1341.5,14890
8327,2010-10-11,1351.5,14893
8328,2010-10-12,1348.5,14894
8329,2010-10-13,1365.5,14895
8330,2010-10-14,1373.25,14896
8331,2010-10-15,1367.5,14897
8332,2010-10-18,1367.25,14900
8333,2010-10-19,1339.0,14901
8334,2010-10-20,1339.0,14902
8335,2010-10-21,1343.5,14903
8336,2010-10-22,1322.5,14904
8337,2010-10-25,1337.5,14907
8338,2010-10-26,1329.5,14908
8339,2010-10-27,1324.5,14909
8340,2010-10-28,1333.5,14910
8341,2010-10-29,1346.75,14911
8342,2010-11-01,1354.5,14914
8343,2010-11-02,1351.0,14915
8344,2010-11-03,1345.5,14916
8345,2010-11-04,1381.0,14917
8346,2010-11-05,1395.5,14918
8347,2010-11-08,1388.5,14921
8348,2010-11-09,1421.0,14922
8349,2010-11-10,1390.5,14923
8350,2010-11-11,1398.5,14924
8351,2010-11-12,1388.5,14925
8352,2010-11-15,1368.5,14928
8353,2010-11-16,1349.0,14929
8354,2010-11-17,1337.5,14930
8355,2010-11-18,1350.25,14931
8356,2010-11-19,1342.5,14932
8357,2010-11-22,1356.5,14935
8358,2010-11-23,1377.5,14936
8359,2010-11-24,1372.5,14937
8360,2010-11-25,1373.25,14938
8361,2010-11-26,1355.0,14939
8362,2010-11-29,1357.0,14942
8363,2010-11-30,1383.5,14943
8364,2010-12-01,1385.5,14944
8365,2010-12-02,1389.0,14945
8366,2010-12-03,1403.5,14946
8367,2010-12-06,1415.25,14949
8368,2010-12-07,1420.0,14950
8369,2010-12-08,1385.5,14951
8370,2010-12-09,1391.25,14952
8371,2010-12-10,1375.25,14953
8372,2010-12-13,1399.0,14956
8373,2010-12-14,1394.5,14957
8374,2010-12-15,1388.75,14958
8375,2010-12-16,1363.0,14959
8376,2010-12-17,1368.5,14960
8377,2010-12-20,1380.0,14963
8378,2010-12-21,1383.0,14964
8379,2010-12-22,1387.0,14965
8380,2010-12-23,1373.5,14966
8381,2010-12-24,1373.5,14967
8382,2010-12-27,1373.5,14970
8383,2010-12-28,1373.5,14971
8384,2010-12-29,1412.5,14972
8385,2010-12-30,1405.5,14973
8386,2010-12-31,1405.5,14974
8387,2011-01-03,1405.5,14977
8388,2011-01-04,1388.5,14978
8389,2011-01-05,1368.0,14979
8390,2011-01-06,1368.5,14980
8391,2011-01-07,1367.0,14981
8392,2011-01-10,1368.25,14984
8393,2011-01-11,1374.0,14985
8394,2011-01-12,1378.75,14986
8395,2011-01-13,1381.5,14987
8396,2011-01-14,1367.0,14988
8397,2011-01-17,1360.5,14991
8398,2011-01-18,1369.5,14992
8399,2011-01-19,1372.0,14993
8400,2011-01-20,1345.5,14994
8401,2011-01-21,1343.5,14995
8402,2011-01-24,1343.0,14998
8403,2011-01-25,1324.0,14999
8404,2011-01-26,1328.0,15000
8405,2011-01-27,1334.5,15001
8406,2011-01-28,1319.0,15002
8407,2011-01-31,1327.0,15005
8408,2011-02-01,1331.5,15006
8409,2011-02-02,1337.0,15007
8410,2011-02-03,1328.0,15008
8411,2011-02-04,1355.0,15009
8412,2011-02-07,1347.5,15012
8413,2011-02-08,1363.5,15013
8414,2011-02-09,1365.0,15014
8415,2011-02-10,1353.25,15015
8416,2011-02-11,1364.0,15016
8417,2011-02-14,1365.0,15019
8418,2011-02-15,1372.75,15020
8419,2011-02-16,1371.25,15021
8420,2011-02-17,1379.0,15022
8421,2011-02-18,1383.5,15023
8422,2011-02-21,1403.0,15026
8423,2011-02-22,1401.0,15027
8424,2011-02-23,1409.25,15028
8425,2011-02-24,1411.5,15029
8426,2011-02-25,1402.5,15030
8427,2011-02-28,1411.0,15033
8428,2011-03-01,1420.75,15034
8429,2011-03-02,1435.5,15035
8430,2011-03-03,1421.5,15036
8431,2011-03-04,1427.0,15037
8432,2011-03-07,1437.5,15040
8433,2011-03-08,1426.25,15041
8434,2011-03-09,1431.0,15042
8435,2011-03-10,1413.25,15043
8436,2011-03-11,1411.5,15044
8437,2011-03-14,1422.25,15047
8438,2011-03-15,1400.5,15048
8439,2011-03-16,1402.0,15049
8440,2011-03-17,1403.75,15050
8441,2011-03-18,1420.0,15051
8442,2011-03-21,1432.0,15054
8443,2011-03-22,1426.0,15055
8444,2011-03-23,1439.5,15056
8445,2011-03-24,1447.0,15057
8446,2011-03-25,1436.0,15058
8447,2011-03-28,1417.0,15061
8448,2011-03-29,1417.5,15062
8449,2011-03-30,1425.5,15063
8450,2011-03-31,1439.0,15064
8451,2011-04-01,1418.0,15065
8452,2011-04-04,1435.5,15068
8453,2011-04-05,1433.5,15069
8454,2011-04-06,1461.5,15070
8455,2011-04-07,1459.5,15071
8456,2011-04-08,1469.5,15072
8457,2011-04-11,1468.0,15075
8458,2011-04-12,1450.5,15076
8459,2011-04-13,1457.5,15077
8460,2011-04-14,1465.75,15078
8461,2011-04-15,1476.75,15079
8462,2011-04-18,1493.0,15082
8463,2011-04-19,1490.5,15083
8464,2011-04-20,1501.0,15084
8465,2011-04-21,1504.0,15085
8466,2011-04-22,1504.0,15086
8467,2011-04-25,1504.0,15089
8468,2011-04-26,1497.5,15090
8469,2011-04-27,1511.0,15091
8470,2011-04-28,1535.5,15092
8471,2011-04-29,1535.5,15093
8472,2011-05-02,1535.5,15096
8473,2011-05-03,1540.25,15097
8474,2011-05-04,1541.0,15098
8475,2011-05-05,1511.0,15099
8476,2011-05-06,1486.5,15100
8477,2011-05-09,1502.0,15103
8478,2011-05-10,1513.5,15104
8479,2011-05-11,1508.0,15105
8480,2011-05-12,1489.5,15106
8481,2011-05-13,1505.75,15107
8482,2011-05-16,1500.75,15110
8483,2011-05-17,1478.5,15111
8484,2011-05-18,1496.5,15112
8485,2011-05-19,1493.0,15113
8486,2011-05-20,1490.75,15114
8487,2011-05-23,1510.5,15117
8488,2011-05-24,1527.0,15118
8489,2011-05-25,1526.25,15119
8490,2011-05-26,1518.5,15120
8491,2011-05-27,1533.0,15121
8492,2011-05-30,1533.0,15124
8493,2011-05-31,1536.5,15125
8494,2011-06-01,1533.75,15126
8495,2011-06-02,1539.5,15127
8496,2011-06-03,1540.0,15128
8497,2011-06-06,1549.0,15131
8498,2011-06-07,1545.0,15132
8499,2011-06-08,1537.75,15133
8500,2011-06-09,1537.75,15134
8501,2011-06-10,1529.25,15135
8502,2011-06-13,1526.25,15138
8503,2011-06-14,1516.0,15139
8504,2011-06-15,1529.75,15140
8505,2011-06-16,1523.25,15141
8506,2011-06-17,1537.5,15142
8507,2011-06-20,1544.0,15145
8508,2011-06-21,1544.75,15146
8509,2011-06-22,1552.5,15147
8510,2011-06-23,1523.0,15148
8511,2011-06-24,1514.75,15149
8512,2011-06-27,1498.0,15152
8513,2011-06-28,1499.0,15153
8514,2011-06-29,1504.25,15154
8515,2011-06-30,1505.5,15155
8516,2011-07-01,1483.0,15156
8517,2011-07-04,1495.0,15159
8518,2011-07-05,1510.0,15160
8519,2011-07-06,1527.25,15161
8520,2011-07-07,1527.5,15162
8521,2011-07-08,1541.5,15163
8522,2011-07-11,1555.5,15166
8523,2011-07-12,1550.5,15167
8524,2011-07-13,1579.0,15168
8525,2011-07-14,1590.5,15169
8526,2011-07-15,1587.0,15170
8527,2011-07-18,1599.0,15173
8528,2011-07-19,1601.0,15174
8529,2011-07-20,1586.0,15175
8530,2011-07-21,1601.0,15176
8531,2011-07-22,1602.0,15177
8532,2011-07-25,1613.5,15180
8533,2011-07-26,1612.75,15181
8534,2011-07-27,1625.0,15182
8535,2011-07-28,1613.5,15183
8536,2011-07-29,1628.5,15184
8537,2011-08-01,1623.0,15187
8538,2011-08-02,1637.75,15188
8539,2011-08-03,1669.25,15189
8540,2011-08-04,1679.5,15190
8541,2011-08-05,1658.75,15191
8542,2011-08-08,1693.0,15194
8543,2011-08-09,1736.0,15195
8544,2011-08-10,1772.0,15196
8545,2011-08-11,1760.0,15197
8546,2011-08-12,1736.0,15198
8547,2011-08-15,1739.0,15201
8548,2011-08-16,1782.5,15202
8549,2011-08-17,1790.0,15203
8550,2011-08-18,1824.0,15204
8551,2011-08-19,1848.0,15205
8552,2011-08-22,1877.5,15208
8553,2011-08-23,1876.0,15209
8554,2011-08-24,1770.0,15210
8555,2011-08-25,1729.0,15211
8556,2011-08-26,1788.0,15212
8557,2011-08-29,1788.0,15215
8558,2011-08-30,1825.0,15216
8559,2011-08-31,1813.5,15217
8560,2011-09-01,1821.0,15218
8561,2011-09-02,1875.25,15219
8562,2011-09-05,1895.0,15222
8563,2011-09-06,1895.0,15223
8564,2011-09-07,1810.0,15224
8565,2011-09-08,1855.0,15225
8566,2011-09-09,1851.0,15226
8567,2011-09-12,1834.0,15229
8568,2011-09-13,1820.0,15230
8569,2011-09-14,1818.5,15231
8570,2011-09-15,1782.0,15232
8571,2011-09-16,1794.0,15233
8572,2011-09-19,1794.0,15236
8573,2011-09-20,1799.0,15237
8574,2011-09-21,1793.0,15238
8575,2011-09-22,1722.0,15239
8576,2011-09-23,1689.0,15240
8577,2011-09-26,1598.0,15243
8578,2011-09-27,1659.0,15244
8579,2011-09-28,1643.0,15245
8580,2011-09-29,1613.0,15246
8581,2011-09-30,1620.0,15247
8582,2011-10-03,1655.5,15250
8583,2011-10-04,1638.0,15251
8584,2011-10-05,1617.0,15252
8585,2011-10-06,1635.0,15253
8586,2011-10-07,1652.0,15254
8587,2011-10-10,1661.0,15257
8588,2011-10-11,1663.0,15258
8589,2011-10-12,1682.0,15259
8590,2011-10-13,1656.0,15260
8591,2011-10-14,1678.0,15261
8592,2011-10-17,1682.0,15264
8593,2011-10-18,1631.0,15265
8594,2011-10-19,1652.5,15266
8595,2011-10-20,1620.0,15267
8596,2011-10-21,1642.5,15268
8597,2011-10-24,1652.0,15271
8598,2011-10-25,1656.0,15272
8599,2011-10-26,1715.0,15273
8600,2011-10-27,1718.0,15274
8601,2011-10-28,1741.0,15275
8602,2011-10-31,1722.0,15278
8603,2011-11-01,1699.0,15279
8604,2011-11-02,1743.0,15280
8605,2011-11-03,1758.0,15281
8606,2011-11-04,1749.0,15282
8607,2011-11-07,1782.0,15285
8608,2011-11-08,1795.0,15286
8609,2011-11-09,1784.0,15287
8610,2011-11-10,1756.0,15288
8611,2011-11-11,1773.0,15289
8612,2011-11-14,1776.0,15292
8613,2011-11-15,1785.0,15293
8614,2011-11-16,1756.0,15294
8615,2011-11-17,1742.5,15295
8616,2011-11-18,1719.0,15296
8617,2011-11-21,1702.0,15299
8618,2011-11-22,1699.0,15300
8619,2011-11-23,1681.0,15301
8620,2011-11-24,1692.5,15302
8621,2011-11-25,1688.5,15303
8622,2011-11-28,1714.0,15306
8623,2011-11-29,1717.0,15307
8624,2011-11-30,1746.0,15308
8625,2011-12-01,1752.0,15309
8626,2011-12-02,1747.0,15310
8627,2011-12-05,1744.0,15313
8628,2011-12-06,1708.0,15314
8629,2011-12-07,1735.5,15315
8630,2011-12-08,1715.0,15316
8631,2011-12-09,1709.0,15317
8632,2011-12-12,1659.5,15320
8633,2011-12-13,1672.5,15321
8634,2011-12-14,1603.0,15322
8635,2011-12-15,1574.0,15323
8636,2011-12-16,1594.0,15324
8637,2011-12-19,1598.0,15327
8638,2011-12-20,1613.5,15328
8639,2011-12-21,1608.0,15329
8640,2011-12-22,1606.5,15330
8641,2011-12-23,1606.5,15331
8642,2011-12-26,1606.5,15334
8643,2011-12-27,1606.5,15335
8644,2011-12-28,1571.0,15336
8645,2011-12-29,1531.0,15337
8646,2011-12-30,1531.0,15338
8647,2012-01-02,1531.0,15341
8648,2012-01-03,1598.0,15342
8649,2012-01-04,1613.0,15343
8650,2012-01-05,1599.0,15344
8651,2012-01-06,1616.5,15345
8652,2012-01-09,1615.0,15348
8653,2012-01-10,1637.0,15349
8654,2012-01-11,1634.5,15350
8655,2012-01-12,1661.0,15351
8656,2012-01-13,1635.5,15352
8657,2012-01-16,1641.0,15355
8658,2012-01-17,1656.0,15356
8659,2012-01-18,1647.0,15357
8660,2012-01-19,1655.0,15358
8661,2012-01-20,1653.0,15359
8662,2012-01-23,1675.5,15362
8663,2012-01-24,1665.5,15363
8664,2012-01-25,1650.0,15364
8665,2012-01-26,1727.0,15365
8666,2012-01-27,1726.0,15366
8667,2012-01-30,1729.0,15369
8668,2012-01-31,1744.0,15370
8669,2012-02-01,1740.0,15371
8670,2012-02-02,1751.0,15372
8671,2012-02-03,1734.0,15373
8672,2012-02-06,1719.0,15376
8673,2012-02-07,1724.0,15377
8674,2012-02-08,1746.0,15378
8675,2012-02-09,1748.0,15379
8676,2012-02-10,1711.5,15380
8677,2012-02-13,1720.0,15383
8678,2012-02-14,1722.0,15384
8679,2012-02-15,1733.0,15385
8680,2012-02-16,1713.0,15386
8681,2012-02-17,1723.0,15387
8682,2012-02-20,1733.0,15390
8683,2012-02-21,1748.0,15391
8684,2012-02-22,1752.0,15392
8685,2012-02-23,1777.0,15393
8686,2012-02-24,1777.5,15394
8687,2012-02-27,1772.0,15397
8688,2012-02-28,1781.0,15398
8689,2012-02-29,1770.0,15399
8690,2012-03-01,1714.0,15400
8691,2012-03-02,1707.0,15401
8692,2012-03-05,1705.0,15404
8693,2012-03-06,1669.0,15405
8694,2012-03-07,1677.5,15406
8695,2012-03-08,1690.0,15407
8696,2012-03-09,1687.5,15408
8697,2012-03-12,1697.5,15411
8698,2012-03-13,1690.0,15412
8699,2012-03-14,1644.25,15413
8700,2012-03-15,1648.0,15414
8701,2012-03-16,1658.0,15415
8702,2012-03-19,1661.5,15418
8703,2012-03-20,1656.75,15419
8704,2012-03-21,1649.25,15420
8705,2012-03-22,1635.5,15421
8706,2012-03-23,1664.0,15422
8707,2012-03-26,1680.25,15425
8708,2012-03-27,1692.0,15426
8709,2012-03-28,1676.0,15427
8710,2012-03-29,1657.5,15428
8711,2012-03-30,1662.5,15429
8712,2012-04-02,1677.5,15432
8713,2012-04-03,1676.25,15433
8714,2012-04-04,1621.0,15434
8715,2012-04-05,1631.0,15435
8716,2012-04-06,1631.0,15436
8717,2012-04-09,1631.0,15439
8718,2012-04-10,1644.0,15440
8719,2012-04-11,1658.0,15441
8720,2012-04-12,1668.5,15442
8721,2012-04-13,1666.5,15443
8722,2012-04-16,1653.0,15446
8723,2012-04-17,1635.5,15447
8724,2012-04-18,1644.0,15448
8725,2012-04-19,1650.0,15449
8726,2012-04-20,1641.5,15450
8727,2012-04-23,1629.0,15453
8728,2012-04-24,1649.5,15454
8729,2012-04-25,1637.75,15455
8730,2012-04-26,1653.5,15456
8731,2012-04-27,1663.5,15457
8732,2012-04-30,1651.25,15460
8733,2012-05-01,1664.0,15461
8734,2012-05-02,1648.0,15462
8735,2012-05-03,1637.75,15463
8736,2012-05-04,1643.75,15464
8737,2012-05-07,1643.75,15467
8738,2012-05-08,1602.5,15468
8739,2012-05-09,1582.5,15469
8740,2012-05-10,1598.5,15470
8741,2012-05-11,1583.0,15471
8742,2012-05-14,1558.5,15474
8743,2012-05-15,1556.5,15475
8744,2012-05-16,1548.5,15476
8745,2012-05-17,1554.0,15477
8746,2012-05-18,1589.5,15478
8747,2012-05-21,1592.5,15481
8748,2012-05-22,1582.5,15482
8749,2012-05-23,1549.0,15483
8750,2012-05-24,1568.5,15484
8751,2012-05-25,1569.5,15485
8752,2012-05-28,1574.6,15488
8753,2012-05-29,1579.5,15489
8754,2012-05-30,1540.0,15490
8755,2012-05-31,1558.0,15491
8756,2012-06-01,1606.0,15492
8757,2012-06-04,1606.0,15495
8758,2012-06-05,1606.0,15496
8759,2012-06-06,1635.0,15497
8760,2012-06-07,1606.0,15498
8761,2012-06-08,1576.5,15499
8762,2012-06-11,1584.0,15502
8763,2012-06-12,1603.5,15503
8764,2012-06-13,1619.5,15504
8765,2012-06-14,1613.5,15505
8766,2012-06-15,1627.25,15506
8767,2012-06-18,1615.5,15509
8768,2012-06-19,1625.5,15510
8769,2012-06-20,1601.0,15511
8770,2012-06-21,1582.0,15512
8771,2012-06-22,1565.5,15513
8772,2012-06-25,1570.0,15516
8773,2012-06-26,1576.0,15517
8774,2012-06-27,1573.5,15518
8775,2012-06-28,1558.5,15519
8776,2012-06-29,1598.5,15520
8777,2012-07-02,1592.0,15523
8778,2012-07-03,1617.5,15524
8779,2012-07-04,1613.5,15525
8780,2012-07-05,1604.0,15526
8781,2012-07-06,1587.0,15527
8782,2012-07-09,1585.0,15530
8783,2012-07-10,1595.25,15531
8784,2012-07-11,1577.0,15532
8785,2012-07-12,1556.25,15533
8786,2012-07-13,1595.5,15534
8787,2012-07-16,1589.75,15537
8788,2012-07-17,1585.25,15538
8789,2012-07-18,1575.25,15539
8790,2012-07-19,1584.0,15540
8791,2012-07-20,1576.25,15541
8792,2012-07-23,1572.25,15544
8793,2012-07-24,1583.25,15545
8794,2012-07-25,1601.0,15546
8795,2012-07-26,1618.0,15547
8796,2012-07-27,1618.25,15548
8797,2012-07-30,1617.75,15551
8798,2012-07-31,1622.0,15552
8799,2012-08-01,1599.0,15553
8800,2012-08-02,1597.0,15554
8801,2012-08-03,1602.0,15555
8802,2012-08-06,1610.0,15558
8803,2012-08-07,1611.0,15559
8804,2012-08-08,1613.25,15560
8805,2012-08-09,1615.0,15561
8806,2012-08-10,1618.5,15562
8807,2012-08-13,1622.5,15565
8808,2012-08-14,1597.75,15566
8809,2012-08-15,1601.75,15567
8810,2012-08-16,1604.5,15568
8811,2012-08-17,1614.75,15569
8812,2012-08-20,1615.0,15572
8813,2012-08-21,1639.5,15573
8814,2012-08-22,1642.0,15574
8815,2012-08-23,1665.25,15575
8816,2012-08-24,1667.0,15576
8817,2012-08-27,1667.0,15579
8818,2012-08-28,1668.0,15580
8819,2012-08-29,1660.0,15581
8820,2012-08-30,1660.5,15582
8821,2012-08-31,1648.5,15583
8822,2012-09-03,1691.5,15586
8823,2012-09-04,1697.0,15587
8824,2012-09-05,1690.0,15588
8825,2012-09-06,1701.0,15589
8826,2012-09-07,1728.0,15590
8827,2012-09-10,1732.0,15593
8828,2012-09-11,1736.75,15594
8829,2012-09-12,1737.0,15595
8830,2012-09-13,1733.25,15596
8831,2012-09-14,1775.5,15597
8832,2012-09-17,1770.0,15600
8833,2012-09-18,1769.5,15601
8834,2012-09-19,1766.75,15602
8835,2012-09-20,1758.5,15603
8836,2012-09-21,1784.5,15604
8837,2012-09-24,1762.5,15607
8838,2012-09-25,1771.5,15608
8839,2012-09-26,1744.75,15609
8840,2012-09-27,1763.0,15610
8841,2012-09-28,1776.0,15611
8842,2012-10-01,1787.0,15614
8843,2012-10-02,1775.5,15615
8844,2012-10-03,1775.25,15616
8845,2012-10-04,1791.75,15617
8846,2012-10-05,1784.0,15618
8847,2012-10-08,1773.5,15621
8848,2012-10-09,1774.0,15622
8849,2012-10-10,1761.25,15623
8850,2012-10-11,1769.0,15624
8851,2012-10-12,1766.75,15625
8852,2012-10-15,1736.0,15628
8853,2012-10-16,1746.5,15629
8854,2012-10-17,1749.0,15630
8855,2012-10-18,1743.0,15631
8856,2012-10-19,1737.0,15632
8857,2012-10-22,1726.75,15635
8858,2012-10-23,1711.0,15636
8859,2012-10-24,1706.5,15637
8860,2012-10-25,1715.5,15638
8861,2012-10-26,1716.0,15639
8862,2012-10-29,1707.0,15642
8863,2012-10-30,1710.0,15643
8864,2012-10-31,1719.0,15644
8865,2012-11-01,1716.25,15645
8866,2012-11-02,1685.0,15646
8867,2012-11-05,1683.5,15649
8868,2012-11-06,1691.0,15650
8869,2012-11-07,1715.25,15651
8870,2012-11-08,1717.0,15652
8871,2012-11-09,1738.25,15653
8872,2012-11-12,1735.25,15656
8873,2012-11-13,1726.25,15657
8874,2012-11-14,1725.75,15658
8875,2012-11-15,1710.0,15659
8876,2012-11-16,1713.5,15660
8877,2012-11-19,1730.5,15663
8878,2012-11-20,1732.25,15664
8879,2012-11-21,1724.0,15665
8880,2012-11-22,1731.0,15666
8881,2012-11-23,1734.5,15667
8882,2012-11-26,1750.5,15670
8883,2012-11-27,1746.25,15671
8884,2012-11-28,1708.0,15672
8885,2012-11-29,1725.0,15673
8886,2012-11-30,1726.0,15674
8887,2012-12-03,1720.0,15677
8888,2012-12-04,1697.75,15678
8889,2012-12-05,1694.0,15679
8890,2012-12-06,1694.25,15680
8891,2012-12-07,1701.5,15681
8892,2012-12-10,1712.5,15684
8893,2012-12-11,1710.0,15685
8894,2012-12-12,1716.25,15686
8895,2012-12-13,1692.75,15687
8896,2012-12-14,1696.25,15688
8897,2012-12-17,1695.75,15691
8898,2012-12-18,1694.0,15692
8899,2012-12-19,1665.0,15693
8900,2012-12-20,1650.5,15694
8901,2012-12-21,1651.5,15695
8902,2012-12-24,1651.5,15698
8903,2012-12-25,1651.5,15699
8904,2012-12-26,1651.5,15700
8905,2012-12-27,1655.5,15701
8906,2012-12-28,1657.5,15702
8907,2012-12-31,1657.5,15705
8908,2013-01-01,1657.5,15706
8909,2013-01-02,1693.75,15707
8910,2013-01-03,1679.5,15708
8911,2013-01-04,1648.0,15709
8912,2013-01-07,1645.25,15712
8913,2013-01-08,1656.0,15713
8914,2013-01-09,1657.75,15714
8915,2013-01-10,1675.0,15715
8916,2013-01-11,1657.5,15716
8917,2013-01-14,1666.5,15719
8918,2013-01-15,1680.5,15720
8919,2013-01-16,1676.25,15721
8920,2013-01-17,1675.0,15722
8921,2013-01-18,1688.5,15723
8922,2013-01-21,1687.5,15726
8923,2013-01-22,1690.5,15727
8924,2013-01-23,1690.25,15728
8925,2013-01-24,1671.0,15729
8926,2013-01-25,1660.0,15730
8927,2013-01-28,1656.5,15733
8928,2013-01-29,1663.5,15734
8929,2013-01-30,1677.5,15735
8930,2013-01-31,1664.75,15736
8931,2013-02-01,1669.0,15737
8932,2013-02-04,1666.0,15740
8933,2013-02-05,1673.5,15741
8934,2013-02-06,1674.25,15742
8935,2013-02-07,1668.0,15743
8936,2013-02-08,1668.25,15744
8937,2013-02-11,1652.0,15747
8938,2013-02-12,1647.5,15748
8939,2013-02-13,1645.0,15749
8940,2013-02-14,1646.0,15750
8941,2013-02-15,1612.25,15751
8942,2013-02-18,1610.75,15754
8943,2013-02-19,1607.75,15755
8944,2013-02-20,1588.5,15756
8945,2013-02-21,1577.0,15757
8946,2013-02-22,1576.5,15758
8947,2013-02-25,1586.25,15761
8948,2013-02-26,1590.5,15762
8949,2013-02-27,1604.25,15763
8950,2013-02-28,1588.5,15764
8951,2013-03-01,1582.25,15765
8952,2013-03-04,1574.25,15768
8953,2013-03-05,1579.75,15769
8954,2013-03-06,1574.0,15770
8955,2013-03-07,1579.5,15771
8956,2013-03-08,1581.75,15772
8957,2013-03-11,1579.0,15775
8958,2013-03-12,1594.0,15776
8959,2013-03-13,1589.25,15777
8960,2013-03-14,1586.0,15778
8961,2013-03-15,1595.5,15779
8962,2013-03-18,1603.75,15782
8963,2013-03-19,1610.75,15783
8964,2013-03-20,1607.5,15784
8965,2013-03-21,1613.75,15785
8966,2013-03-22,1607.75,15786
8967,2013-03-25,1599.25,15789
8968,2013-03-26,1598.0,15790
8969,2013-03-27,1603.0,15791
8970,2013-03-28,1598.25,15792
8971,2013-03-29,1598.25,15793
8972,2013-04-01,1598.25,15796
8973,2013-04-02,1583.5,15797
8974,2013-04-03,1574.75,15798
8975,2013-04-04,1546.5,15799
8976,2013-04-05,1568.0,15800
8977,2013-04-08,1575.0,15803
8978,2013-04-09,1577.25,15804
8979,2013-04-10,1575.0,15805
8980,2013-04-11,1565.0,15806
8981,2013-04-12,1535.5,15807
8982,2013-04-15,1395.0,15810
8983,2013-04-16,1380.0,15811
8984,2013-04-17,1392.0,15812
8985,2013-04-18,1393.75,15813
8986,2013-04-19,1405.5,15814
8987,2013-04-22,1424.5,15817
8988,2013-04-23,1408.0,15818
8989,2013-04-24,1428.5,15819
8990,2013-04-25,1451.0,15820
8991,2013-04-26,1471.5,15821
8992,2013-04-29,1467.5,15824
8993,2013-04-30,1469.0,15825
8994,2013-05-01,1454.75,15826
8995,2013-05-02,1469.25,15827
8996,2013-05-03,1469.25,15828
8997,2013-05-06,1469.25,15831
8998,2013-05-07,1444.25,15832
8999,2013-05-08,1468.0,15833
9000,2013-05-09,1465.5,15834
9001,2013-05-10,1426.5,15835
9002,2013-05-13,1430.75,15838
9003,2013-05-14,1433.75,15839
9004,2013-05-15,1410.0,15840
9005,2013-05-16,1381.0,15841
9006,2013-05-17,1368.75,15842
9007,2013-05-20,1354.75,15845
9008,2013-05-21,1360.75,15846
9009,2013-05-22,1408.5,15847
9010,2013-05-23,1380.5,15848
9011,2013-05-24,1390.25,15849
9012,2013-05-27,1390.25,15852
9013,2013-05-28,1376.5,15853
9014,2013-05-29,1382.5,15854
9015,2013-05-30,1413.5,15855
